currency_co,open_dt,agreement_amt_rub,applied_amt_rub,month_pay_rub,term_cnt,region_name,score_day,score_hour,age,born_in_russia,gender,marital,education,child_minor,reg_fact,residence_period,work_status,website,gen_property,gen_exp,pre_exp,gen_industry,salary300,income_confirmation,flat_owner,house_owner,auto_owner,garage_owner,land_owner,account_owner,card_owner,current_credit,email_shown,work_phone_shown,home_phone_shown,current_phone_shown,mobile_phone_shown,phone_work_same,phone_reg_same,reg_state,auto_number_shown,inn_number_shown,drvlic_number_shown,pension_number_shown,UCI,OL,child_adult,previous_score,default
nom,lin,lin,lin,lin,lin,nom,nom,lin,lin,bin,bin,nom,nom,lin,bin,lin,nom,bin,nom,lin,lin,nom,lin,bin,nom,nom,nom ,bin,bin,bin,nom,bin,bin,bin,bin,bin,bin,bin,bin,nom,bin,bin,bin,bin,lin,lin,bin,lin,bin
1,733687,157394,380000,4170,60,5,6,9,31,1,0,2,3,1,1,324,2,0,1,28,0,13,15000,1,1,1,2,0,0,1,2,1,0,1,0,0,1,0,0,16,0,0,0,1,0,2260,0,46.55663717,0
1,733689,200000,200000,8480,60,2,3,16,41,1,1,3,2,1,0,12,2,0,5,22,40,6,30000,2,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,8,0,0,1,0,0,2500,1,38.37001188,0
1,733695,200000,200000,30920,12,5,6,17,56,0,1,2,3,0,0,24,3,0,4,17,60,24,68400,1,3,1,2,0,0,1,2,0,1,1,1,1,1,0,0,11,1,0,0,0,0,7700,0,50.04548781,0
1,733703,222951,222951,6145,60,2,4,15,27,1,0,1,3,0,0,18,2,0,5,12,0,19,21750,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,10,0,0,0,1,0,300,0,35.52699164,1
1,733703,150000,150000,8099.141293,60,2,6,16,40,0,1,2,3,1,0,2,2,0,5,8,0,18,17400,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,10,0,0,0,1,40000,2000,0,51.33685576,0
1,733703,300000,500000,14665,60,2,2,12,44,1,0,2,3,0,1,120,4,0,5,107,77,20,84100,2,3,1,2,0,0,0,1,0,1,1,1,1,1,0,0,9,0,1,0,0,0,40000,1,48.9,0
1,733703,300000,300000,19780,60,2,5,12,55,0,1,2,5,1,1,72,4,0,5,48,24,9,50000,1,2,1,1,0,1,1,1,1,0,1,1,1,1,0,0,8,0,0,1,0,20000,15700,1,46.21443441,1
1,733703,300000,300000,28709.95131,60,2,5,15,51,1,1,3,3,0,0,108,3,0,5,37,13,3,75690,1,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,9,0,1,0,0,0,9000,0,32.81248486,1
3,733751,75387.24,75387.24,396662.9354,24,7,5,14,25,1,1,1,3,0,1,36,2,0,5,27,0,20,39375.42,1,3,1,1,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,0,1,0,8000,0,65.55998868,0
1,733625,200000,200000,8180,60,2,3,16,55,1,1,2,2,0,1,36,2,0,5,4,36,12,28000,1,1,1,1,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,0,0,1500,0,45.3,1
1,733638,300000,300000,15980,24,2,3,13,29,1,1,2,3,1,0,24,3,0,2,18,36,10,40000,1,1,2,2,0,1,0,1,0,1,1,0,1,1,0,0,9,1,0,0,0,0,3200,0,44.3,0
1,733638,40000,40000,5680,20,2,3,10,59,1,1,2,1,0,1,252,1,0,1,9,10,21,40000,1,1,1,1,1,0,1,2,1,0,1,0,1,1,0,0,9,0,0,1,0,0,13700,1,52.17956204,0
1,733695,260000,260000,9280,60,2,5,15,39,1,1,2,2,1,0,54,2,0,5,13,90,20,36000,1,1,2,2,0,0,0,1,0,0,1,0,0,1,0,0,13,0,0,1,0,0,4000,0,32.74878507,0
1,733701,350000,350000,30430.36234,48,2,2,16,31,1,0,1,4,0,0,60,2,0,3,18,9,4,38000,1,3,1,2,0,0,1,3,0,0,1,0,1,1,0,0,9,0,0,1,0,50000,9300,0,38.43842505,0
1,733660,233261,350000,6180,60,5,5,13,51,1,0,2,2,0,1,136,2,0,4,380,0,9,18000,1,3,1,2,0,0,1,2,1,0,1,1,1,1,0,0,4,0,0,0,1,0,1900,1,57.3,0
3,733754,102604.392,102604.392,161427.1824,24,5,6,15,29,1,1,1,2,0,0,96,1,0,4,19,4,24,20300,1,1,1,2,0,0,1,2,0,0,1,1,0,1,0,0,2,0,0,0,1,0,2650,0,44.41244701,1
1,733625,91748,200000,2380,60,2,4,12,31,1,1,2,3,0,0,6,4,0,5,56,68,20,18000,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,8,0,0,1,0,0,600,0,42.3,0
1,733626,750000,750000,21730,60,2,4,19,41,1,1,2,3,0,1,84,2,0,5,60,36,11,76000,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,12200,0,38.3,0
1,733627,177000,180000,6580,36,1,3,20,36,1,0,2,2,2,1,12,2,0,5,36,12,20,21750,1,1,3,2,0,0,0,1,0,0,1,1,0,1,0,0,5,0,0,0,1,0,1300,0,40.3,0
1,733628,500000,500000,27053.35981,60,2,4,14,32,1,1,2,3,2,0,120,4,0,5,18,36,7,49000,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,10,0,0,0,1,30000,3500,0,42.58734177,1
1,733628,72839,80000,2670,36,2,5,16,24,1,0,1,1,0,1,204,2,0,5,12,0,1,11800,1,1,1,2,0,0,0,2,1,0,1,1,1,1,0,0,10,0,0,0,1,0,100,0,41.3,1
1,733633,200000,200000,5760,60,1,2,11,42,1,1,2,3,1,1,27,2,0,6,35,10,20,26800,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,3080,0,45.56623377,1
1,733634,70000,70000,16300,12,2,6,11,52,1,0,3,2,0,1,60,2,0,4,24,12,24,50000,1,1,1,1,0,0,1,2,0,0,1,0,0,1,0,0,9,0,0,1,0,4000,23000,1,48.82415459,0
1,733692,130000,130000,3405.35,60,7,7,10,25,1,0,1,3,0,1,290,2,0,5,12,20,20,17239,1,1,1,2,0,0,1,2,1,1,1,1,1,1,0,0,14,1,0,0,1,0,5000,0,44.3,0
3,733695,117923.5,117923.5,135612.025,36,2,4,15,37,1,1,2,3,1,1,36,2,0,5,8,61,5,45000,2,2,1,1,0,0,0,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,15600,0,44.95384615,0
1,733703,200000,200000,27562.08535,60,2,5,10,50,1,1,2,2,1,0,120,1,0,1,84,20,16,44000,1,1,3,1,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,1,0,25000,9000,0,62.57671572,0
1,733703,200000,200000,5490,60,2,3,19,26,1,0,1,2,0,1,300,1,0,4,84,6,9,23000,1,1,1,2,0,0,0,2,0,0,1,0,0,1,0,0,9,0,0,0,1,0,6700,0,52.7020998,0
1,733675,150000,150000,33000,36,2,2,13,37,1,0,3,3,1,1,48,3,0,5,14,20,20,60000,2,2,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,8500,0,45.3,0
1,733681,90500,150000,2350,60,5,3,10,44,1,0,2,2,1,1,105,3,0,1,37,36,2,10500,1,1,1,2,0,0,1,2,1,0,1,1,1,1,0,0,16,0,0,0,1,0,100,0,50.3,0
1,733639,200000,500000,6520,60,5,2,15,32,1,1,1,2,0,1,372,1,0,5,11,5,20,18000,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,300,0,36.8,0
1,733639,90000,90000,4590,45,5,3,10,52,1,0,3,2,0,1,204,2,0,1,56,120,4,7700,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,12000,100,1,47.44671533,0
1,733639,123000,200000,3280,60,2,5,11,29,1,1,1,2,0,1,216,2,0,1,72,18,2,30000,1,1,1,1,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,1,0,6700,0,35.06119403,0
1,733639,300000,700000,27053.35981,60,2,5,17,42,1,0,2,3,0,1,492,4,0,5,8,11,11,83520,1,3,1,2,0,0,0,3,0,1,1,1,1,1,0,0,8,1,0,0,1,167040,8500,0,44.5,0
3,733620,707541,707541,423743.735,60,7,3,14,48,1,1,2,3,2,0,60,4,0,1,216,5,4,56199,1,3,1,1,0,0,1,3,0,0,1,1,1,1,0,0,14,0,0,1,0,0,9200,0,57.3,0
1,733621,300000,300000,12857,60,7,5,12,25,1,0,2,2,1,1,72,1,0,5,7,0,16,33060,1,3,1,2,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,1,0,8200,0,38.8,0
1,733624,114000,150000,4180,36,2,6,11,23,1,0,1,2,0,1,252,1,0,5,8,0,23,25000,1,2,1,2,0,1,0,1,0,0,1,1,1,1,0,0,9,0,0,0,1,0,6000,0,36.05,1
1,733705,80000,80000,2800,60,1,5,12,38,1,1,2,3,1,0,24,4,0,5,24,24,20,16800,1,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,4000,1500,1,45.23534169,0
1,733708,150000,150000,5480,60,2,4,15,42,1,0,3,2,0,1,168,3,0,5,22,30,16,30000,1,1,1,2,0,0,0,3,0,0,1,0,0,1,0,0,13,0,0,0,1,0,5600,1,38.83052205,0
1,733694,700000,1000000,28709.95131,60,2,3,10,33,1,1,2,1,2,1,264,4,0,5,18,48,19,120000,1,3,1,1,0,0,1,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,38000,0,43.72862201,0
1,733696,200000,200000,23725.5,18,2,4,16,25,1,1,1,1,0,1,120,2,1,5,42,0,15,47850,1,1,1,3,0,0,1,2,0,0,1,1,1,1,0,0,9,1,0,0,0,0,3000,0,56.41147432,0
1,733712,300000,300000,8268.625604,60,2,3,13,51,1,1,2,3,0,1,10,2,0,1,326,0,4,70000,1,2,1,2,0,0,1,2,1,0,1,1,1,1,0,0,8,0,0,1,0,6000,4000,1,63.55116006,0
1,733661,300000,300000,11980,60,1,3,15,45,1,0,2,2,0,1,192,4,0,6,36,6,20,32000,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,5,0,0,0,1,0,2200,1,48.3,0
1,733661,216200,300000,5728,60,5,3,14,50,1,0,3,2,0,1,192,2,0,2,40,20,23,16600,1,2,1,2,0,0,0,1,1,0,1,1,1,1,0,0,11,0,0,0,0,0,3000,1,53.05,0
1,733628,81754,250000,2166,60,1,3,9,33,1,1,2,1,1,1,384,2,0,5,9,0,19,22620,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,0,1200,0,34.8,1
1,733628,100000,150000,7276,36,7,4,11,49,0,1,2,1,0,1,108,2,0,5,21,18,19,23490,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,3,0,0,1,0,0,600,1,36.3,0
1,733628,450000,450000,19455.41336,60,2,6,11,33,1,0,3,3,1,1,360,3,0,1,32,10,13,11350,1,3,1,2,0,0,0,1,0,1,1,1,1,1,0,0,8,1,0,0,0,70000,5900,0,42.1631068,0
1,733634,200000,200000,7988.4,60,2,3,13,25,1,1,3,3,1,1,48,2,0,5,22,8,3,37880,2,1,1,3,0,0,1,1,0,1,1,1,1,1,0,0,9,0,0,1,0,0,6700,0,34.3,0
1,733638,500000,500000,15600.5,60,5,3,13,50,1,1,2,2,0,1,324,2,0,5,40,6,20,40890,1,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,0,2800,1,44.3,1
1,733638,150000,200000,4228.9,60,7,2,17,28,1,0,1,2,1,1,120,2,0,1,9,21,13,18506,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,0,1,0,5000,0,37.8,0
1,733638,200000,200000,12780,24,2,7,11,27,1,0,1,3,0,1,113,2,0,1,23,12,4,36000,1,2,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,0,1,0,6300,0,40.3,0
1,733713,98954,100000,5080,24,2,4,12,36,1,1,1,2,1,1,132,2,0,5,12,1,20,25000,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,10,0,0,1,1,0,2700,0,34.03107602,0
1,733713,174877,230000,4820,60,2,3,16,24,1,0,1,3,0,0,108,2,0,5,15,0,3,18000,1,1,2,2,0,0,0,1,0,0,1,0,1,1,0,0,10,0,0,0,1,0,200,0,35.52699164,0
1,733718,300000,300000,8268.625604,60,5,4,18,27,1,1,2,1,1,0,3,1,0,5,31,27,21,32797.11,1,1,1,3,0,0,0,1,0,0,1,1,1,1,0,0,11,0,0,1,0,0,7000,0,44.71366697,1
1,733663,300000,300000,23230,60,5,6,14,36,1,1,2,1,1,0,12,2,0,5,9,30,17,23000,2,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,1,0,60000,13100,0,36.0245283,0
1,733638,85000,110000,3120,36,2,3,13,48,1,0,2,2,0,0,216,2,1,5,10,161,6,15600,1,3,1,2,0,0,1,3,0,0,1,1,1,1,0,0,8,0,0,0,1,0,1600,1,51.8,0
1,733620,50000,50000,9719.5,36,5,4,15,52,1,0,2,3,0,1,53,3,0,1,108,108,13,29890,1,3,1,1,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,7300,1,52.47808219,0
1,733625,300000,450000,12650,60,2,5,13,43,1,1,2,2,0,1,96,2,0,5,9,19,19,35000,2,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,3100,1,40.8,0
1,733628,100000,300000,6680,60,2,7,10,28,1,1,2,3,0,1,120,2,0,5,15,18,21,40000,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,9,0,0,1,0,0,9500,0,39.3,0
1,733633,500000,500000,13770,60,1,6,14,30,0,1,1,1,0,1,48,3,0,5,8,8,20,44000,1,2,1,1,0,0,0,1,0,0,1,0,1,1,0,0,5,0,0,1,0,0,1930,0,33.9761658,0
1,733634,690000,900000,19076.7,60,1,2,15,55,1,1,2,3,1,1,144,4,0,5,20,16,19,52300,1,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,5,0,0,1,0,7194.5,14450,0,47.30998913,0
1,733722,62914,100000,1698.5,60,2,4,13,40,1,0,2,3,1,0,28,2,0,1,43,52,13,18395,1,2,1,2,0,0,0,1,0,0,1,0,1,1,0,0,9,0,0,0,1,0,2000,0,37.27029349,0
1,733708,300000,300000,27618.91204,60,2,2,11,26,1,0,1,3,0,1,288,4,1,5,15,0,20,87000,1,2,1,1,0,0,1,3,0,1,1,1,1,1,0,0,8,1,0,0,0,0,5000,0,47.3,0
1,733709,129000,129000,3425,60,2,4,18,42,1,1,2,2,0,1,72,1,0,2,89,112,3,16500,1,3,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,0,0,4000,1,59.68891571,0
1,733711,41994,50000,1580,36,1,2,14,22,1,0,2,1,1,1,252,2,0,5,7,30,3,13000,1,1,1,2,0,0,0,1,0,0,1,0,1,1,0,0,5,0,0,0,1,0,1500,0,35.08406786,0
1,733712,200000,250000,8268.625604,60,7,2,18,47,1,0,2,3,0,1,360,2,0,1,12,1,2,15415,1,1,1,2,0,0,1,2,1,0,1,1,1,1,0,0,14,0,0,0,1,30000,7080,0,57.12685725,0
1,733633,750000,750000,27053.35981,60,2,3,15,49,1,1,2,4,1,1,168,4,0,5,25,6,16,110000,1,2,3,1,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,1,0,180000,27500,0,51.52363636,1
1,733712,300000,300000,28063.87767,12,7,4,19,47,1,1,2,3,0,1,96,4,0,5,62,6,20,32190,1,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0,14,0,0,1,0,30000,12500,1,58.89750815,0
1,733712,300000,300000,28063.87767,12,7,4,19,42,1,1,2,3,1,1,96,4,0,5,62,19,20,30630,1,2,1,1,0,0,0,1,0,0,1,1,1,1,0,0,14,0,0,1,0,30000,3000,0,53.45117123,0
1,733712,299223,300000,27991.2,12,7,5,15,40,1,1,1,3,1,1,4,4,0,5,31,7,20,13040,1,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0,14,0,0,1,0,40000,2000,0,36.93919714,0
1,733688,130000,130000,7270.56,48,5,5,9,54,1,1,1,1,0,1,304,1,0,5,11,38,9,21022,1,2,1,2,0,0,0,2,0,0,1,1,0,1,0,0,4,0,0,0,1,0,2000,1,40.3,0
1,733688,60000,60000,2080,60,5,5,9,46,1,0,2,2,0,1,84,2,0,2,36,0,18,13000,1,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,16,0,0,0,1,0,1000,1,38.63281459,1
1,733626,300000,300000,15080,60,2,2,11,45,1,0,1,2,0,0,60,2,0,5,5,15,1,25000,1,1,1,2,0,0,0,1,1,0,1,1,1,1,0,1,9,0,1,0,0,20000,5800,0,42.73333333,0
1,733639,400000,400000,11180,60,5,6,13,37,1,1,2,1,1,1,119,3,0,5,39,0,19,30000,2,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,4,0,0,1,0,0,3500,0,41.3,0
1,733639,1000000,1000000,28190.47109,60,2,7,10,55,1,1,2,3,0,0,24,4,0,5,84,36,4,100000,2,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,16000,1,55.3,0
1,733639,60000,60000,7130,24,2,4,17,33,1,1,2,3,1,0,36,1,0,1,48,0,4,30000,1,2,1,1,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,38000,10500,0,44.80816327,0
3,733619,141508.2,141508.2,413086.0205,24,2,4,17,53,1,0,3,3,1,1,172,2,0,3,106,54,3,54500,1,2,1,2,0,0,1,3,0,1,1,1,1,1,0,0,8,0,1,0,1,0,20500,1,43.17804878,0
1,733684,150000,150000,4355.15,60,1,4,17,28,1,1,2,5,0,0,12,2,0,1,60,0,13,15167,1,1,1,2,0,0,0,1,0,0,1,1,0,1,0,0,5,0,0,1,0,0,650,0,52.02772779,0
1,733688,300000,300000,11370,60,5,3,12,42,1,1,2,3,2,0,192,3,0,5,8,8,17,34800,1,1,1,1,0,0,0,2,0,0,1,0,1,1,0,0,15,0,0,1,0,7000,13800,0,53.19239194,0
1,733688,118400,200000,3139.5,60,5,4,11,42,1,1,2,3,1,1,185,1,0,4,7,6,9,18310,1,2,1,1,0,0,0,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,6000,0,48.8,1
1,733688,200000,200000,8366.2,48,5,5,11,53,1,1,2,2,0,1,5,2,0,4,312,0,21,22636,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,16,0,0,0,1,0,1500,1,60.37590089,0
1,733688,374717,400000,14117.5,36,2,5,19,44,1,0,2,3,0,1,12,2,0,5,18,12,3,39150,2,3,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,0,1,0,5500,1,41.3,0
1,733625,750000,750000,27618.91204,60,2,6,19,38,0,1,2,3,2,1,144,4,0,5,60,24,23,250000,2,3,1,2,0,0,1,3,0,1,1,1,1,1,0,0,8,0,0,1,0,0,39529,0,54.80449037,1
1,733626,140000,140000,4033.6,60,5,2,13,33,1,1,2,2,2,0,360,1,0,4,24,24,9,16709,1,3,1,2,0,1,0,2,0,0,1,0,1,1,0,0,4,0,0,0,1,0,5330,0,44.91726079,0
1,733628,172000,200000,4580,60,2,6,15,54,1,1,2,1,0,1,12,1,0,1,108,2,21,24000,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,9,0,0,1,0,0,5000,1,38.5,1
1,733626,150000,150000,7480,60,2,7,15,30,1,1,2,1,2,1,156,3,0,5,8,18,20,28000,1,1,1,2,0,0,0,2,0,0,1,0,0,1,0,0,9,0,0,0,1,0,4000,0,35.8,1
1,733626,270000,270000,8600,60,2,5,14,29,1,1,2,3,1,1,60,2,0,1,132,0,2,26000,1,3,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,0,0,3100,0,42.3,0
1,733684,200000,200000,13475.3545,36,5,7,14,54,1,1,2,2,0,1,108,2,0,1,365,0,3,35323.01,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,1800,0,37.3,1
1,733688,250000,250000,12458.5,60,5,2,16,40,1,0,2,5,2,1,60,2,0,1,60,36,4,31730,2,1,1,2,0,0,0,2,0,0,1,1,1,1,0,0,16,1,0,0,0,0,1000,0,44.3,0
1,733634,100000,100000,19560,24,2,6,15,51,1,0,3,2,0,1,156,1,0,1,30,144,4,42000,1,3,2,2,0,0,0,2,1,0,1,1,1,1,0,0,8,0,0,0,1,0,6900,1,51.16956522,0
1,733634,170000,170000,9280,60,2,3,15,24,1,1,1,3,0,1,276,2,1,5,8,0,21,30000,1,1,1,2,0,0,0,3,0,0,1,1,1,1,0,0,8,0,1,0,0,0,1800,0,34.8,1
1,733621,41147,100000,3300,14,5,4,17,55,1,0,2,2,0,1,132,1,0,1,216,0,4,14300,1,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,16,0,0,0,1,0,600,1,44.3,1
3,733621,306601.1,306601.1,364369.4642,36,7,5,10,58,0,1,2,3,0,1,120,1,1,1,84,0,21,32308,1,2,1,2,0,0,1,3,0,0,1,1,1,1,0,0,14,0,0,0,1,0,5500,1,48.3,0
1,733621,100000,150000,3844.4,60,7,2,11,31,1,0,2,2,1,1,204,2,0,1,90,48,13,14661,1,1,1,2,0,0,0,2,1,0,1,0,0,1,0,0,3,0,0,0,1,0,4700,0,45.3,0
1,733621,100000,100000,3285.5,60,7,3,18,31,1,1,1,3,0,1,36,2,0,5,16,11,20,15225,1,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,3,0,0,1,0,0,2500,0,33.3,0
1,733628,125000,125000,29900,36,2,4,10,47,0,1,2,3,2,1,96,3,0,5,108,192,18,27000,2,3,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,27000,2500,0,46.2,0
1,733631,500000,500000,18380,60,2,2,13,25,1,1,1,3,0,1,228,2,1,5,18,19,25,40000,2,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,1,0,1,0,2000,0,36.3,0
1,733639,38000,38000,9396.55,60,5,4,8,33,1,1,2,2,1,0,3,2,0,1,108,0,2,27859,2,2,1,2,0,0,0,1,1,0,1,0,1,1,0,0,16,0,0,1,0,0,3820,0,40.42041885,0
1,733689,250000,250000,10405,60,2,6,18,28,1,0,2,3,0,0,84,1,1,1,82,0,21,30900,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,1,0,0,0,0,3500,0,40.3,1
1,733684,300000,1000000,27618.91204,60,5,3,8,34,1,1,2,4,0,1,6,3,0,1,54,0,2,24092,1,3,1,1,0,0,1,2,1,0,1,1,1,1,0,0,4,0,0,1,0,140000,17200,0,57.9972119,1
1,733684,200000,200000,31033.2,36,5,4,11,27,1,1,1,1,0,1,84,1,1,5,48,12,9,56424,1,3,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,6600,0,47.14407595,1
1,733684,30153,60000,1520,24,5,3,10,23,1,1,2,2,0,1,14,1,0,5,6,0,20,11200,1,1,1,2,0,0,0,2,1,0,1,0,0,1,0,0,4,0,0,0,1,0,3520,0,52.68283525,0
1,733684,400000,1000000,28190.47109,60,1,3,12,36,0,0,2,3,1,1,77,4,0,5,60,0,1,40000,2,1,1,1,0,0,1,2,0,0,1,1,1,1,0,0,5,0,0,1,0,60000,14300,0,63.86015765,0
1,733639,200000,200000,5980,60,5,4,15,48,1,0,2,3,0,1,196,2,0,1,62,0,4,18000,1,2,1,2,0,0,0,2,0,0,1,0,0,1,0,0,4,0,0,0,1,0,300,1,49.3,1
1,733639,140787,200000,3730,60,5,4,16,47,1,0,4,2,0,1,117,2,0,1,132,0,21,13500,1,2,1,2,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,1,0,0,2750,1,44.3,0
1,733625,150000,350000,6462.95,60,7,6,11,46,1,0,2,3,0,0,168,3,0,2,102,29,4,25251,1,3,1,1,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,0,1,0,7300,1,55.3,0
1,733627,100000,100000,15430,24,2,3,11,29,1,1,1,4,0,0,2,3,1,5,24,0,6,45000,2,2,1,1,0,0,1,3,0,0,1,1,0,1,0,0,9,1,0,0,0,0,7500,0,44.7,0
1,733628,40745,50000,3755,12,5,4,7,54,0,1,2,3,0,1,120,4,0,5,5,9,3,16400,1,2,1,1,0,0,1,2,1,0,1,1,1,1,0,0,16,0,0,1,0,5500,3500,1,50.8739726,0
1,733626,80000,80000,5188,60,2,2,16,41,1,0,2,2,2,1,192,2,0,1,164,8,2,16340,1,1,3,1,0,1,0,2,0,0,1,1,1,1,0,0,8,0,0,1,0,17000,11800,1,47.72430341,0
1,733690,240000,240000,9410,60,2,4,16,54,0,1,2,3,1,0,84,1,0,1,120,84,21,26400,1,2,1,2,0,0,0,1,0,0,1,1,0,1,0,0,8,0,1,1,0,3000,3000,0,46.59085061,1
1,733691,904000,1000000,25971.5,60,1,3,17,55,1,1,3,3,0,1,96,4,0,5,6,276,22,56550,1,2,1,2,0,0,0,1,0,0,1,1,0,1,0,0,5,0,0,0,1,0,4000,1,39.13724857,0
1,733691,80000,80000,3050,48,5,6,14,33,1,0,2,2,1,0,240,2,0,1,60,0,2,19500,1,2,1,2,0,0,0,1,1,0,1,1,1,1,0,0,16,0,0,0,1,0,4800,0,40.49870241,0
1,733684,150000,150000,5950,60,5,2,7,23,1,1,1,2,0,0,12,2,0,6,8,0,21,21500,1,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,16,0,0,1,0,0,1400,0,32.8,1
1,733635,150000,150000,7600,60,2,6,11,31,1,0,1,3,0,0,48,3,0,5,29,34,20,14000,1,1,3,2,0,0,1,3,1,0,1,0,0,1,0,0,17,1,1,1,1,6000,3800,0,50.28888889,0
1,733635,560000,560000,27618.91204,60,1,3,16,55,1,1,2,3,0,1,36,4,0,5,24,84,21,149000,2,1,1,2,0,0,1,2,0,0,1,0,1,1,0,0,5,0,0,1,0,0,14100,1,45.64042553,0
1,733635,75000,75000,4780,24,2,4,13,37,1,0,2,3,2,1,2,2,0,1,216,0,4,17000,1,2,1,2,0,0,1,2,0,0,1,0,0,1,0,0,13,0,0,0,1,0,4900,0,44.3,0
1,733640,185325,200000,4910,60,5,6,11,45,1,0,2,2,0,1,213,2,0,4,313,0,9,15400,1,2,1,2,0,0,1,2,0,0,1,0,0,1,0,0,4,0,0,0,1,0,800,1,49.3,1
1,733640,300000,300000,27053.35981,60,7,6,19,35,1,1,1,2,0,1,300,4,0,5,13,4,20,300000,2,1,1,2,0,0,0,3,0,0,1,1,1,1,0,0,14,0,0,0,1,0,57200,0,39.3,1
1,733688,131000,150000,3400,60,2,6,11,53,1,1,2,3,1,1,370,2,0,5,54,108,5,16000,1,1,1,2,0,0,1,1,0,0,1,1,1,1,0,0,8,0,0,0,1,0,2500,0,47.3,0
1,733694,1000000,1000000,28709.95131,60,5,3,14,33,1,1,1,3,0,0,30,4,0,5,16,26,3,135517,1,1,1,2,1,1,0,2,0,1,1,1,1,1,0,0,11,0,0,1,0,0,12000,0,47.66084434,1
1,733690,136000,140000,6900,24,2,6,19,47,1,0,2,1,0,1,240,3,0,1,96,22,2,21000,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,200,1,54.77186087,0
1,733690,150000,150000,17330,60,2,2,10,50,1,1,1,2,0,1,216,3,0,2,144,65,20,35000,1,3,3,1,1,1,0,2,0,0,1,1,1,1,0,0,9,0,0,0,1,0,2800,1,54.57200149,0
1,733641,50000,50000,13880,24,5,4,14,50,1,0,1,3,3,1,420,2,0,1,228,0,2,22000,1,3,1,2,0,0,1,2,0,0,1,1,1,1,0,0,16,0,0,0,1,8000,4400,0,36.52,0
